Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
2435f365-38aa-3a67-affa-6fd2e53eaf41,ecdc917d-a909-3a96-81b7-d6463b45afa5,Bonnie873 Abbott774,F,OPTOMETRY,113 CTR ST,CHICOPEE,MA,01013-1667,42.175668,-72.572257,0
296cc530-8438-3721-bfa2-4e4acf3cdd50,ecdc917d-a909-3a96-81b7-d6463b45afa5,Mercedez75 Dooley940,F,OPTOMETRY,113 CTR ST,CHICOPEE,MA,01013-1667,42.175668,-72.572257,0
1f39d466-8a5a-3b46-901e-7b3e76a9b888,ecdc917d-a909-3a96-81b7-d6463b45afa5,Jesusa437 Renner328,F,OPTOMETRY,113 CTR ST,CHICOPEE,MA,01013-1667,42.175668,-72.572257,0
269bb5fb-7d9b-38aa-8f0a-9241dfdc22b1,ecdc917d-a909-3a96-81b7-d6463b45afa5,Ira784 Sauer652,M,OPTOMETRY,113 CTR ST,CHICOPEE,MA,01013-1667,42.175668,-72.572257,0
2904ee46-e39b-3e77-8c3d-de93c0a04da3,ecdc917d-a909-3a96-81b7-d6463b45afa5,Maire384 Hirthe744,F,GENERAL PRACTICE,113 CTR ST,CHICOPEE,MA,01013-1667,42.175668,-72.572257,12
4f2be1de-f98e-358c-995e-404787d69f26,9454b65e-ed30-3725-9c26-e6062369d42e,Coralee911 Zboncak558,F,GENERAL PRACTICE,140 WOOD RD,BRAINTREE,MA,02184-2508,42.205416,-71.00216800000003,32
783576eb-3c62-348f-b52a-6a8f9371386e,fa49fc8d-ba48-3c45-89b7-ac0fb597bbe8,Joanna347 Walker122,F,GENERAL PRACTICE,844 FRANKLIN ST,WRENTHAM,MA,02093-1223,42.052671000000004,-71.356858,51
a2f91d06-50d1-3bb6-9e30-d7654d3d459d,ebeca37d-92d4-3e27-931a-76d811fe0e64,Shane235 Daugherty69,F,CHIROPRACTIC,76 WOODLAND ST,METHUEN,MA,01844-4239,42.742751,-71.178588,0
b6f67d1e-c4fd-3aa9-a43d-8bbb8338cde4,ebeca37d-92d4-3e27-931a-76d811fe0e64,Alex454 Gaylord332,M,CHIROPRACTIC,76 WOODLAND ST,METHUEN,MA,01844-4239,42.742751,-71.178588,0
32889576-eb35-3e99-b84f-a7315457ab4c,ebeca37d-92d4-3e27-931a-76d811fe0e64,Jamison785 Greenfelder433,M,CHIROPRACTIC,76 WOODLAND ST,METHUEN,MA,01844-4239,42.742751,-71.178588,0
a222ad4f-3d6f-31fd-913c-238b3bcf695b,ebeca37d-92d4-3e27-931a-76d811fe0e64,Lashay246 MacGyver246,F,GENERAL PRACTICE,76 WOODLAND ST,METHUEN,MA,01844-4239,42.742751,-71.178588,13
313da6ab-13e3-37bd-896c-67bb974d70be,ae4a7e33-3d01-3494-9465-28d1f847ebd3,Harry448 Schultz619,M,PODIATRY,272 CHAUNCY ST,MANSFIELD,MA,02048-1257,42.017302,-71.21641,0
5f7a08f9-3efd-3557-a829-ebbbe455f3c4,ae4a7e33-3d01-3494-9465-28d1f847ebd3,Roberto515 Greenfelder433,M,GENERAL PRACTICE,272 CHAUNCY ST,MANSFIELD,MA,02048-1257,42.017302,-71.21641,53
8f056a64-9683-31d7-b773-4b1be05c89dd,e1b7ca2e-4615-31bb-a9bd-bccf6992805c,Gretta175 Waters156,F,NEUROLOGY,360 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-1257,41.646686,-70.999158,0
c377b0ca-4aac-3cd0-8ca6-a31a1639f796,e1b7ca2e-4615-31bb-a9bd-bccf6992805c,Jenni670 Schulist381,F,NEUROLOGY,360 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-1257,41.646686,-70.999158,0
7403c58a-95fc-3cc7-8788-fd2052b83ac1,e1b7ca2e-4615-31bb-a9bd-bccf6992805c,Tomás404 Reyes140,M,GENERAL PRACTICE,360 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-1257,41.646686,-70.999158,35
0705d83d-9943-3489-a18a-ab263dc3e3e3,3ad44914-0d76-3fe5-a307-dcfd45d2b957,Michale231 Bogan287,M,CHIROPRACTIC,350 BEDFORD ST,LAKEVILLE,MA,02347-2127,41.834412,-70.957166,0
d8268590-10f2-3b20-9fa0-3d1aed159c53,3ad44914-0d76-3fe5-a307-dcfd45d2b957,Shani239 Schumm995,F,GENERAL PRACTICE,350 BEDFORD ST,LAKEVILLE,MA,02347-2127,41.834412,-70.957166,21
1f692483-eb75-3cdc-89a7-5a301e516b50,d89a8f94-0755-3988-a0d4-64bb37fd705c,Clotilde434 Kshlerin58,F,CHIROPRACTIC,5 STATE ST,SHELBURNE FLS,MA,01370-1036,42.609509,-72.74698000000002,0
c648cc0e-d0a3-3017-bb4d-69b61fe66e85,d89a8f94-0755-3988-a0d4-64bb37fd705c,Lanny564 McCullough561,M,GENERAL PRACTICE,5 STATE ST,SHELBURNE FLS,MA,01370-1036,42.609509,-72.74698000000002,56
e83b9cea-8c11-37bc-92c7-79e7f7237307,e4985463-921d-38b5-a6dc-c2f8f78a884f,Clinton763 Raynor401,M,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
55c5dc64-c4f0-31e0-8888-e77920280f82,e4985463-921d-38b5-a6dc-c2f8f78a884f,Dayna943 O'Kon634,F,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
8eec1888-35b8-35ea-9582-3290ad3a96fa,e4985463-921d-38b5-a6dc-c2f8f78a884f,Herschel574 Ankunding277,M,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
583921a0-513d-37ec-829a-ea8996b75728,e4985463-921d-38b5-a6dc-c2f8f78a884f,Tracy345 Metz686,F,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
1c2c85ba-728a-3ccd-b1ba-aa38f16fb98c,e4985463-921d-38b5-a6dc-c2f8f78a884f,Chong355 Jaskolski867,M,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
e4f5d7ef-80be-33fd-af79-f3731d9fdca9,e4985463-921d-38b5-a6dc-c2f8f78a884f,Ardell826 Nicolas769,F,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
188845d3-7773-3da7-9e14-5a896d8a7bda,e4985463-921d-38b5-a6dc-c2f8f78a884f,Barabara924 Leffler128,F,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
4574b2f5-deb0-3e9a-802d-b944c8d07f9e,e4985463-921d-38b5-a6dc-c2f8f78a884f,William805 Gaylord332,M,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
38df7527-2623-32b6-804f-f6f75c3b181f,e4985463-921d-38b5-a6dc-c2f8f78a884f,Ozzie259 Cummings51,M,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
06c81541-a1cd-32dc-8881-ec12bfb77236,e4985463-921d-38b5-a6dc-c2f8f78a884f,Lean294 Schmidt332,F,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
dae61f38-28ab-33f7-9da4-119a825dedf7,e4985463-921d-38b5-a6dc-c2f8f78a884f,Penni796 Hauck852,F,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
79eab567-de8b-31d1-9cc2-68fac35d07fe,e4985463-921d-38b5-a6dc-c2f8f78a884f,Elayne206 Robel940,F,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
714120ff-1679-3764-b658-10f869e044a3,e4985463-921d-38b5-a6dc-c2f8f78a884f,Kathlene786 Kunde533,F,NURSE PRACTITIONER,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
a130581f-bda2-3f10-bd3f-add5d179c449,e4985463-921d-38b5-a6dc-c2f8f78a884f,Salley758 Jacobi462,F,HOSPICE/PALLIATIVE CARE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
18e40889-6f4b-3d0e-956c-6156b57e40d0,e4985463-921d-38b5-a6dc-c2f8f78a884f,Bobby524 Graham902,M,HOSPICE/PALLIATIVE CARE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
58d25dc0-0aa0-326c-ab75-c654e5ebc477,e4985463-921d-38b5-a6dc-c2f8f78a884f,Tyree261 Christiansen251,M,MEDICAL ONCOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
e263e34a-5b81-393f-a2b0-c0062387b74b,e4985463-921d-38b5-a6dc-c2f8f78a884f,Anastasia959 McLaughlin530,F,MEDICAL ONCOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
c787d287-e0b7-3a74-87f9-42a9ad75712f,e4985463-921d-38b5-a6dc-c2f8f78a884f,Joi660 Schroeder447,F,MEDICAL ONCOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
20fc6946-808e-39c0-823b-2371444cd1e0,e4985463-921d-38b5-a6dc-c2f8f78a884f,Jada948 O'Reilly797,F,MEDICAL ONCOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
bdfc32a6-3a57-37d3-8994-2f19326e5485,e4985463-921d-38b5-a6dc-c2f8f78a884f,Belia417 Kuphal363,F,PREVENTATIVE MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
114cdd43-c119-3a59-b232-0f6f3c4b9a49,e4985463-921d-38b5-a6dc-c2f8f78a884f,Felipe97 Macías944,M,PREVENTATIVE MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
92e39310-e1d6-34b5-a554-befee1a87b38,e4985463-921d-38b5-a6dc-c2f8f78a884f,Rocio28 Ratke343,F,FAMILY PRACTICE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
f18710ba-78fe-3040-b271-7b5f62313107,e4985463-921d-38b5-a6dc-c2f8f78a884f,Courtney281 Schinner682,M,FAMILY PRACTICE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
ea833768-a0dd-339e-9ce6-44c4976d81d4,e4985463-921d-38b5-a6dc-c2f8f78a884f,Brandon214 Kuvalis369,M,FAMILY PRACTICE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
420bc564-f218-35cd-82f3-de24aaf72072,e4985463-921d-38b5-a6dc-c2f8f78a884f,Lester513 Hauck852,M,FAMILY PRACTICE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
8e7ebdb4-59b3-3e98-a39c-a6781356e507,e4985463-921d-38b5-a6dc-c2f8f78a884f,Palmer257 Hahn503,M,FAMILY PRACTICE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
e772c02b-5868-3c1a-bb26-735f34c5a67b,e4985463-921d-38b5-a6dc-c2f8f78a884f,Ed239 Hoppe518,M,FAMILY PRACTICE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
d451921f-46b5-3ffb-a58c-c43d3d003c16,e4985463-921d-38b5-a6dc-c2f8f78a884f,Leta870 Borer986,F,FAMILY PRACTICE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
a32d7a8a-8207-3648-b4f7-2eef078f6395,e4985463-921d-38b5-a6dc-c2f8f78a884f,Genaro214 Runolfsson901,M,GASTROENTEROLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
abca87f7-7853-3a84-ae82-bdcbf1ecd59e,e4985463-921d-38b5-a6dc-c2f8f78a884f,Tosha401 Blick895,F,GASTROENTEROLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
bae08bee-4e6a-3182-a1cc-7fdb074d63c6,e4985463-921d-38b5-a6dc-c2f8f78a884f,Emil691 Gaylord332,M,HEMATOLOGY/ONCOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
3a6e47f1-f653-3dca-a2e4-6ed4341cec5e,e4985463-921d-38b5-a6dc-c2f8f78a884f,Kandice471 Leuschke194,F,HEMATOLOGY/ONCOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
b66504d7-c75a-30de-a90b-dad287c7d9ff,e4985463-921d-38b5-a6dc-c2f8f78a884f,Dorathy429 Rolfson709,F,HEMATOLOGY/ONCOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
bd023c44-5e38-3f9d-90d6-7597fad2a33e,e4985463-921d-38b5-a6dc-c2f8f78a884f,Theron432 Littel644,M,HEMATOLOGY/ONCOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
05b75cc0-688f-3ccd-8ce5-af66b8eb4e56,e4985463-921d-38b5-a6dc-c2f8f78a884f,Norman647 Spinka232,F,OPTOMETRY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
8ff2ca24-c606-3624-b2c1-aaed22a9e6c5,e4985463-921d-38b5-a6dc-c2f8f78a884f,Alvin56 Collins926,M,OPTOMETRY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
f3dd8dad-115e-3c24-888b-285c8b246f55,e4985463-921d-38b5-a6dc-c2f8f78a884f,Rey54 Rodriguez71,M,NEUROLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
42f1e9ba-0694-3e11-acb2-c4ed2222c74b,e4985463-921d-38b5-a6dc-c2f8f78a884f,Vern731 Anderson154,M,NEUROLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
dc5010cb-c518-39cf-a826-1fbb7e299ed0,e4985463-921d-38b5-a6dc-c2f8f78a884f,Arlen68 Schultz619,M,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
8075430d-0ae0-3ccd-825d-733c0f31bc0f,e4985463-921d-38b5-a6dc-c2f8f78a884f,Crystal2 Legros616,F,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
312c400f-b710-34fd-9189-12c76f3db215,e4985463-921d-38b5-a6dc-c2f8f78a884f,Ernie189 Labadie908,M,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
aa60018c-6eef-3229-be77-57e8ba75ec9d,e4985463-921d-38b5-a6dc-c2f8f78a884f,Antonio44 Esparza426,M,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
64ee2d7e-96ee-336f-aeb5-068caf5c77e7,e4985463-921d-38b5-a6dc-c2f8f78a884f,Noah480 Koepp521,M,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
a4fea85b-1317-38c1-9bdd-8719ce115ca0,e4985463-921d-38b5-a6dc-c2f8f78a884f,Milly429 Harvey63,F,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
a2c6956d-cc87-3cef-ac02-80f972ec5619,e4985463-921d-38b5-a6dc-c2f8f78a884f,Aurelio227 Fadel536,M,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
3c393a57-3ba0-37ce-a9ec-8e0ae28ee9ac,e4985463-921d-38b5-a6dc-c2f8f78a884f,Joana79 Hamill307,F,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
4a179e4b-5418-36b7-b8d2-1f560aa9c8bd,e4985463-921d-38b5-a6dc-c2f8f78a884f,Julius90 Thiel172,M,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
eb0187b9-c222-338a-9f61-849daa854439,e4985463-921d-38b5-a6dc-c2f8f78a884f,Corina534 Bogisich202,F,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
4b788776-8eaa-3d92-8986-b8a841e2449c,e4985463-921d-38b5-a6dc-c2f8f78a884f,Filomena215 Kilback373,F,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
cac8f5b4-2b46-3636-80f0-6d7859fb53f7,e4985463-921d-38b5-a6dc-c2f8f78a884f,Lisbeth69 Ritchie586,F,OPHTHALMOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
39828aa0-3f9d-3374-b265-71c9dcd0a94c,e4985463-921d-38b5-a6dc-c2f8f78a884f,Terrence276 Torp761,M,HEMATOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
a0969a64-e38c-33c3-8bec-20bbf3d0248b,e4985463-921d-38b5-a6dc-c2f8f78a884f,Yaeko585 Legros616,F,HEMATOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
fcf449a8-0bc6-35f7-97fc-03a6582adb21,e4985463-921d-38b5-a6dc-c2f8f78a884f,Donnell534 Schroeder447,M,GENERAL PRACTICE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,46
601a62be-5353-3ed9-b241-f3279ed47481,e4985463-921d-38b5-a6dc-c2f8f78a884f,Waneta858 O'Conner199,F,ENDOCRINOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
40d8e07a-4482-3ad1-b7ff-d230438726d3,e4985463-921d-38b5-a6dc-c2f8f78a884f,Myrtis608 Zemlak964,F,ENDOCRINOLOGY,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
c33836bd-fbf5-3349-99e6-27ded87cd95d,e4985463-921d-38b5-a6dc-c2f8f78a884f,Octavia629 Hammes673,F,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
10cdff94-12ef-395d-ae68-b9060de26279,e4985463-921d-38b5-a6dc-c2f8f78a884f,Mathew182 Maggio310,M,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
515eda2e-1324-3097-9484-b534d2756300,e4985463-921d-38b5-a6dc-c2f8f78a884f,Ned189 McClure239,M,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
7bfe6b80-0697-3339-a6f3-282439cf9b6b,e4985463-921d-38b5-a6dc-c2f8f78a884f,Olimpia983 Upton904,F,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
d735f359-fafb-3861-b941-47df214976ce,e4985463-921d-38b5-a6dc-c2f8f78a884f,Esteban536 Wisozk929,M,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
a89f7110-8fee-3927-b060-d158289bfd4a,e4985463-921d-38b5-a6dc-c2f8f78a884f,Marisol435 Reyna401,F,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
424e034d-7a55-31d4-a582-2314d068cf5d,e4985463-921d-38b5-a6dc-c2f8f78a884f,Mercy752 Heathcote539,F,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
e65488a6-5412-33a4-970c-47d334745e47,e4985463-921d-38b5-a6dc-c2f8f78a884f,Florine959 O'Hara248,F,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
45b5ece7-b681-3ea8-a906-0c5678d00c0b,e4985463-921d-38b5-a6dc-c2f8f78a884f,Florencio463 Wilderman619,M,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
bb674115-9c37-31f1-8e56-883f18340960,e4985463-921d-38b5-a6dc-c2f8f78a884f,Dottie687 Crist667,F,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
edb77e10-213d-330c-89ba-bd1e093d59ee,e4985463-921d-38b5-a6dc-c2f8f78a884f,Arnold338 Abshire638,M,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
467b93a9-14b6-317a-a404-f2a3c6091136,e4985463-921d-38b5-a6dc-c2f8f78a884f,Glenna97 Beier427,F,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
1754ed83-4061-3d6b-bb90-1c8921fdb4ec,e4985463-921d-38b5-a6dc-c2f8f78a884f,Consuela482 Schaefer657,F,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
432ff64e-1cc5-3749-a69b-278505bb818f,e4985463-921d-38b5-a6dc-c2f8f78a884f,Luis923 Quiñónez764,M,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
9b36610f-1818-3f5a-a430-d2161ecc77da,e4985463-921d-38b5-a6dc-c2f8f78a884f,Mikel238 Wyman904,M,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
d2181f00-a9d7-334e-80c0-47acec9ce2e2,e4985463-921d-38b5-a6dc-c2f8f78a884f,Leif534 Kunze215,M,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
bb8b8282-2a1f-3b90-8291-8d8abd4dc01e,e4985463-921d-38b5-a6dc-c2f8f78a884f,Lamont867 Kris249,M,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
741049a9-3a3c-34db-8cd7-063f9cdd55fc,e4985463-921d-38b5-a6dc-c2f8f78a884f,Solomon675 Wiegand701,M,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
7b1d2e2f-363a-3141-9673-a121b7d95e14,e4985463-921d-38b5-a6dc-c2f8f78a884f,Hilario934 Wiza601,M,INTERNAL MEDICINE,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,0
5346607f-689c-36af-9844-78e5436c1c6e,122f0348-0144-39ca-a07c-e753c7a6dba2,Adrien235 Cassin499,F,GENERAL PRACTICE,1563 FALL RIVER AVE,SEEKONK,MA,02771-3736,41.839797999999995,-71.31804699999999,56
7ab02b0e-801f-390b-b1a3-ee07ff228342,502dd65a-e826-3bca-89bb-448b81ddbc15,Willow678 Lind531,F,GENERAL PRACTICE,39 PLYMOUTH ST,HOLBROOK,MA,02343-1510,42.140346,-70.997861,31
6ea4ff3c-d976-3396-9c45-1eec350fe386,502dd65a-e826-3bca-89bb-448b81ddbc15,Shad704 Little434,M,INTERNAL MEDICINE,39 PLYMOUTH ST,HOLBROOK,MA,02343-1510,42.140346,-70.997861,0
e1fa184b-8e17-3195-95ac-3c30b5f9fe97,502dd65a-e826-3bca-89bb-448b81ddbc15,Vallie201 Maggio310,F,INTERNAL MEDICINE,39 PLYMOUTH ST,HOLBROOK,MA,02343-1510,42.140346,-70.997861,0
371ed24e-1d70-3fa5-bfed-78f71a3bb7c4,8c3bacaa-cbe6-3084-8c22-1371976d3daf,Chas63 Hessel84,M,GENERAL PRACTICE,730 MAIN ST,MILLIS,MA,02054-1612,42.173103000000005,-71.36375600000001,24
2b5992ef-0151-3c54-801c-61778f2c303c,5a16b048-09b6-3d69-ae61-4715bec676c9,Chang901 Greenfelder433,M,GENERAL PRACTICE,340 WOOD RD,BRAINTREE,MA,02184-2401,42.205416,-71.00216800000003,9
b09853be-e4ab-35ad-b128-5024d08578c8,83280b52-91bc-374e-ba4f-ac98c717db8b,Lilla884 Pollich983,F,CHIROPRACTIC,687 WELLESLEY ST,WESTON,MA,02493-1065,42.360502000000004,-71.303433,0
d366bbf4-61a5-3682-9956-c9fa66c37595,83280b52-91bc-374e-ba4f-ac98c717db8b,Barrett790 Bahringer146,M,GENERAL PRACTICE,687 WELLESLEY ST,WESTON,MA,02493-1065,42.360502000000004,-71.303433,46
64a969b2-890e-349f-8b5c-2d2b0b1e4279,cd1de71e-98d1-3cba-8fd2-2b20331ff03f,Angelo118 Spencer878,M,CHIROPRACTIC,589 DARTMOUTH ST,S DARTMOUTH,MA,02748-2516,41.661303,-70.937913,0
76d64d47-2d8d-30f9-8572-c2fb2729e02a,cd1de71e-98d1-3cba-8fd2-2b20331ff03f,Simon598 Krajcik437,M,GENERAL PRACTICE,589 DARTMOUTH ST,S DARTMOUTH,MA,02748-2516,41.661303,-70.937913,29
e8f4bc5e-2b29-32fa-9ca4-dd2a73b6e083,b99591b9-4e95-368c-a797-58d9adc97ac6,Doug189 Kiehn525,M,CHIROPRACTIC,640 WASHINGTON ST,DEDHAM,MA,02026-4427,42.246871999999996,-71.179462,0
c7d33b7b-87c3-3cdc-843f-2c7fb416cb75,b99591b9-4e95-368c-a797-58d9adc97ac6,Wade235 Dare640,M,GENERAL PRACTICE,640 WASHINGTON ST,DEDHAM,MA,02026-4427,42.246871999999996,-71.179462,40
c3117fa0-4285-38bc-8849-25002326559e,4471b385-a75d-35a1-838a-30a0909de267,Karl184 Ullrich385,M,CLINICAL PSYCHOLOGIST,136 GARDNER ST,HAMILTON,MA,01936,42.626222999999996,-70.85723,0
49d5a915-b509-3623-aa96-974ef7801420,4471b385-a75d-35a1-838a-30a0909de267,Mariella503 Simonis280,F,GENERAL PRACTICE,136 GARDNER ST,HAMILTON,MA,01936,42.626222999999996,-70.85723,31
2fe613c6-b074-37e7-8094-2b4c74ca5f5b,d6645f6b-cd5c-3a75-ab50-2f4c5c4a63b0,Larue605 Maggio310,F,GENERAL PRACTICE,1244 BOYLSTON ST,CHESTNUT HILL,MA,02467-2115,42.331876,-71.208402,52
48d54f5c-22a0-3168-82d7-7c1ab98f3930,59899f5e-d6e9-3842-af64-1d9a98a658da,Stephine916 Keeling57,F,CHIROPRACTIC,274 GREAT RD,ACTON,MA,01720-4702,42.483953,-71.43849499999999,0
4b3381ed-3398-3e18-8c06-320c0729aed5,59899f5e-d6e9-3842-af64-1d9a98a658da,Dong972 Marks830,M,CHIROPRACTIC,274 GREAT RD,ACTON,MA,01720-4702,42.483953,-71.43849499999999,0
703f2f30-88c7-3ac5-a183-f23aeb71c07f,59899f5e-d6e9-3842-af64-1d9a98a658da,Reginia455 Littel644,F,CHIROPRACTIC,274 GREAT RD,ACTON,MA,01720-4702,42.483953,-71.43849499999999,0
2a3c01bc-2e88-31b2-be39-beb1e5263b56,59899f5e-d6e9-3842-af64-1d9a98a658da,Isidro558 Wehner319,M,CHIROPRACTIC,274 GREAT RD,ACTON,MA,01720-4702,42.483953,-71.43849499999999,0
